Customer ID;Registration Date;Network;Platform;Age;Gender;Marital Status;Kids;Occupation;Automobile;Property;Number of Logins;Last Login Date;Number of Interactions;Number of Exist. Contracts;Number of New Contracts;Sum of Yearly Management Fee;Sum of Sales Fee
237;05.02.17;Digital Incent;app;35;male;Married;YES;Employee;YES;YES;8;05.07.17;11;3;0;114,35;0
238;25.04.17;Partnership (non rev share);web;46;male;Single;NO;Employee;YES;NO;1;25.04.17;1;;;0;0
239;23.04.17;Partnership (non rev share);web;61;male;Married;YES;Employee;YES;NO;3;23.04.17;14;4;0;12,53;0
240;30.05.17;Organic;web;35;male;In a Partnership;NO;Employee;NO;NO;1;30.05.17;1;1;0;0;0
241;18.03.17;Organic;app;32;male;In a Partnership;NO;Employee;YES;YES;3;18.03.17;1;2;0;10,46;0
242;08.02.17;Print;web;31;female;In a Partnership;NO;Employee;YES;NO;4;17.06.17;5;;;0;0
243;21.04.17;Partnership (non rev share);web;30;male;Married;YES;Employee;YES;NO;2;21.04.17;8;3;0;63,47;0
244;20.01.17;Print;web;41;male;In a Partnership;NO;Employee;YES;YES;4;23.01.17;7;3;0;0;0
245;20.02.17;Organic;app;32;male;In a Partnership;YES;Unemployeed;NO;NO;5;25.02.17;3;2;0;0;0
246;12.02.17;Organic;app;29;male;Single;NO;Employee;YES;NO;1;12.02.17;0;;;0;0
247;26.05.17;Partnership (non rev share);web;38;male;In a Partnership;NO;Freelancer/Self-employed;NO;NO;9;31.05.17;9;3;0;105,36;0
248;26.02.17;Organic;app;34;male;Single;NO;Employee;YES;NO;6;26.02.17;7;4;0;31,76;0
249;08.02.17;Partnership (non rev share);web;63;male;Married;YES;Freelancer/Self-employed;YES;NO;6;07.08.17;12;2;0;0;0
250;20.02.17;Partnership (non rev share);web;36;male;Married;NO;Employee;NO;NO;46;21.04.18;18;7;0;0;0
251;19.03.17;Digital Incent;app;29;male;In a Partnership;YES;Student/Trainee;NO;NO;7;19.03.17;2;1;0;0;0
252;18.01.17;Organic;app;27;male;In a Partnership;NO;Employee;YES;NO;4;20.01.17;0;3;0;4,43;0
253;26.05.17;Organic;app;27;male;Married;YES;Employee;YES;NO;14;21.03.18;10;2;0;23,06;0
254;01.03.17;Promotions;web;38;male;Married;NO;Employee;NO;NO;15;13.02.18;11;4;0;35,33;0
255;02.01.17;Organic;app;22;female;Single;NO;Employee;YES;YES;23;06.03.17;17;3;0;0;0
256;22.01.17;Facebook;app;28;male;In a Partnership;NO;Employee;NO;NO;9;23.01.17;0;1;0;0;0
257;06.02.17;Organic;app;41;female;Married;YES;Retired;YES;NO;18;03.04.17;9;6;0;37,35;0
258;19.03.17;Digital Incent;app;51;male;Single;YES;Employee;YES;NO;2;19.03.17;1;;;0;0
259;26.01.17;Organic;app;34;male;Married;YES;Employee;YES;NO;1;26.01.17;2;1;0;0;0
260;09.02.17;Organic;app;30;male;In a Partnership;NO;Freelancer/Self-employed;NO;NO;16;23.02.17;4;0;0;0;0
261;26.03.17;Organic;app;50;male;In a Partnership;YES;Employee;YES;NO;14;25.09.17;1;2;0;16,97;0
262;05.04.17;Organic;app;42;male;Single;YES;Employee;YES;NO;4;06.04.17;3;1;0;0;0
263;04.01.17;Digital Incent;app;31;male;In a Partnership;NO;Employee;YES;YES;2;04.01.17;0;1;0;0;0
264;01.05.17;Organic;web;48;female;In a Partnership;YES;Employee;YES;YES;4;01.05.17;6;;;0;0
265;18.02.17;Digital Incent;app;21;male;Single;NO;Student/Trainee;NO;NO;8;07.03.17;0;1;0;0;0
266;27.04.17;Partnership (non rev share);web;49;male;In a Partnership;YES;Employee;YES;NO;6;28.06.17;1;1;0;0,17;0
267;27.02.17;Organic;web;31;female;In a Partnership;NO;Unemployeed;YES;YES;5;27.02.17;0;1;0;0;0
268;21.04.17;Partnership (non rev share);web;35;male;In a Partnership;NO;Employee;NO;NO;70;24.04.18;21;4;1;9,65;0
269;30.01.17;Organic;app;40;male;Single;NO;Employee;YES;NO;3;11.03.17;6;2;0;32,43;0
270;28.02.17;Partnership (non rev share);web;38;male;Single;NO;Employee;NO;NO;50;23.02.18;15;6;0;65,69;0
271;16.03.17;Organic;app;39;male;Single;YES;Employee;NO;NO;13;24.04.17;5;6;0;102,1;0
272;10.02.17;Digital Incent;app;22;female;In a Partnership;NO;Student/Trainee;YES;NO;5;13.02.17;1;1;0;0;0
273;27.04.17;Partnership (non rev share);app;46;male;Married;YES;Employee;YES;NO;3;27.04.17;4;1;0;0;0
274;14.05.17;Digital Incent;app;34;female;Married;YES;Employee;YES;NO;5;15.05.17;11;2;0;12,11;0
275;11.01.17;Promotions;web;26;male;Married;NO;Employee;YES;NO;29;20.07.17;2;2;0;0;0
276;19.04.17;Digital Incent;app;37;male;Single;NO;Employee;NO;NO;1;19.04.17;1;1;0;0;0
277;17.04.17;Organic;app;67;male;Single;YES;Retired;YES;NO;7;29.04.17;10;6;0;0;0
278;04.01.17;Organic;app;58;male;In a Partnership;YES;Employee;YES;NO;2;04.01.17;1;1;0;0;0
279;13.05.17;Organic;app;48;male;In a Partnership;YES;Employee;YES;YES;2;13.05.17;3;;;0;0
280;01.05.17;Partnership (non rev share);web;58;female;Married;YES;Civil Servant;YES;NO;7;23.05.17;4;1;0;0;0
281;20.02.17;Digital Incent;app;21;male;In a Partnership;YES;Student/Trainee;NO;YES;2;20.02.17;0;;;0;0
282;15.04.17;Partnership (non rev share);web;29;male;In a Partnership;YES;Employee;NO;YES;3;15.04.17;8;4;0;19,31;0
283;17.05.17;Partnership (non rev share);web;43;male;Married;YES;Employee;YES;NO;12;04.02.18;14;5;0;0;0
284;28.03.17;Promotions;web;33;male;Single;NO;Unemployeed;NO;NO;2;28.03.17;6;1;0;0;0
285;04.01.17;Organic;web;65;male;Married;YES;Retired;YES;NO;53;18.04.18;6;3;0;111,97;0
286;18.02.17;Organic;app;61;male;Married;NO;Employee;YES;NO;3;18.02.17;0;;;0;0
287;19.03.17;Facebook;app;44;male;Married;YES;Freelancer/Self-employed;YES;NO;17;20.10.17;11;1;0;0;0
288;30.05.17;Partnership (non rev share);web;68;male;Married;NO;Retired;NO;NO;10;20.04.18;13;1;0;0;0
289;30.05.17;Partnership (non rev share);web;50;male;Married;YES;Employee;YES;NO;14;14.02.18;10;7;0;41,18;0
290;04.02.17;Organic;app;26;female;Single;NO;Employee;YES;YES;2;05.02.17;0;2;0;0;0
291;03.01.17;Organic;web;43;male;Married;YES;Employee;YES;NO;8;26.02.17;9;3;0;0;0
292;17.03.17;Digital Incent;app;19;male;Single;NO;Student/Trainee;NO;NO;2;17.03.17;5;1;0;0;0
293;22.04.17;Organic;app;48;male;Single;NO;Employee;YES;NO;36;07.11.17;18;3;0;0;0
294;15.04.17;Search;app;29;male;In a Partnership;NO;Employee;YES;YES;34;16.04.18;39;2;2;178,26;7459,45
295;26.04.17;Partnership (non rev share);web;69;male;Married;YES;Retired;YES;NO;25;25.04.18;19;9;0;44,93;0
296;17.05.17;Partnership (non rev share);web;45;male;Married;NO;Employee;YES;NO;24;31.03.18;8;2;0;0;0
297;23.04.17;Partnership (non rev share);web;51;male;Married;NO;Employee;NO;NO;26;19.02.18;32;7;1;26,35;0
298;12.01.17;Promotions;web;32;male;In a Partnership;NO;Civil Servant;NO;NO;6;02.04.18;5;4;0;4,47;0
299;14.03.17;Digital Incent;app;27;male;In a Partnership;NO;Unemployeed;NO;YES;11;29.03.17;10;1;0;0;0
300;01.01.17;Organic;app;33;female;In a Partnership;NO;Employee;YES;NO;12;03.01.17;7;3;0;13,26;0
301;18.02.17;Organic;app;26;male;In a Partnership;NO;Employee;YES;NO;23;29.03.18;5;1;0;0;0
302;13.02.17;Organic;app;36;female;Married;YES;Freelancer/Self-employed;YES;NO;5;23.02.17;5;4;0;21,53;0
303;12.02.17;Organic;app;55;female;Married;YES;Employee;YES;NO;6;06.02.18;2;6;0;28,11;0
304;05.03.17;Digital Incent;app;37;male;In a Partnership;NO;Employee;YES;YES;2;05.03.17;0;1;0;0;0
305;17.05.17;Partnership (non rev share);web;35;male;Married;YES;Employee;YES;YES;6;05.06.17;13;8;0;0;0
306;01.01.17;Organic;app;50;female;Single;YES;Retired;NO;NO;14;10.04.17;11;5;0;7,93;0
307;17.03.17;Organic;app;27;male;In a Partnership;NO;Employee;NO;NO;6;13.05.17;20;5;0;0;0
308;26.04.17;Partnership (non rev share);web;35;male;In a Partnership;NO;Employee;YES;NO;3;05.05.17;1;1;0;0;0
309;21.01.17;Digital Incent;web;33;male;In a Partnership;NO;Employee;NO;YES;2;21.01.17;2;2;0;10,45;0
310;23.05.17;Organic;app;35;male;Single;NO;Employee;NO;NO;14;14.06.17;1;1;1;12,75;0
311;07.05.17;Organic;app;25;male;In a Partnership;NO;Employee;YES;YES;21;22.06.17;3;1;0;0;0
312;12.03.17;Organic;app;31;male;Married;YES;Employee;NO;NO;25;22.12.17;8;3;0;32,25;0
313;30.01.17;Organic;app;47;male;Single;NO;Freelancer/Self-employed;YES;NO;29;16.02.18;19;5;1;11,79;0
314;15.02.17;Organic;app;31;male;Married;YES;Employee;YES;NO;20;14.04.17;2;1;0;0;0
315;10.02.17;Digital Incent;app;38;male;In a Partnership;YES;Student/Trainee;YES;YES;2;10.02.17;0;1;0;0;0
316;10.03.17;Digital Incent;app;27;female;In a Partnership;NO;Employee;YES;NO;22;30.03.18;21;5;0;66,67;0
317;07.03.17;Digital Incent;app;27;male;Single;NO;Employee;YES;NO;5;08.03.17;0;1;0;0;0
318;02.01.17;Organic;app;42;female;In a Partnership;YES;Freelancer/Self-employed;YES;NO;3;02.01.17;4;1;0;0;0
319;09.01.17;Organic;app;68;male;Single;YES;Retired;YES;NO;43;08.01.18;17;3;1;49,15;0
320;16.04.17;Partnership (non rev share);web;46;male;Married;YES;Employee;YES;NO;9;07.11.17;13;4;0;61,52;0
321;17.01.17;Facebook;app;32;male;In a Partnership;NO;Employee;YES;NO;69;02.04.18;26;4;2;11,25;0
322;02.03.17;Digital Incent;app;26;male;In a Partnership;NO;Student/Trainee;NO;NO;4;02.03.17;0;2;0;0;0
323;27.05.17;Promotions;web;30;male;Single;NO;Employee;YES;NO;59;26.04.18;29;5;2;26,6;240
324;17.04.17;Facebook;app;33;male;In a Partnership;YES;Employee;YES;YES;3;17.04.17;8;1;0;0;0
325;08.02.17;Print;web;45;male;Married;YES;Employee;YES;NO;26;03.12.17;7;3;0;0;0
326;15.05.17;Digital Incent;app;37;female;In a Partnership;YES;Employee;NO;NO;1;15.05.17;2;;;0;0
327;21.05.17;Partnership (non rev share);web;33;female;In a Partnership;NO;Employee;YES;NO;23;30.08.17;31;4;0;9,58;89
328;18.05.17;Partnership (non rev share);web;25;female;In a Partnership;NO;Civil Servant;YES;YES;2;18.05.17;3;;;0;0
329;17.03.17;Partnership (non rev share);web;50;male;Married;YES;Freelancer/Self-employed;YES;NO;7;29.11.17;20;1;0;32,13;0
330;16.03.17;Partnership (non rev share);web;32;male;In a Partnership;NO;Employee;YES;NO;11;11.10.17;9;2;0;0;0
331;28.03.17;Facebook;app;23;male;Single;NO;Employee;YES;YES;1;28.03.17;4;1;0;0;0
332;01.02.17;Organic;app;29;male;Married;NO;Employee;YES;YES;3;03.07.17;11;4;0;0;0
333;18.01.17;Organic;app;33;male;Married;YES;Employee;YES;NO;53;03.12.17;20;4;1;60,67;0
334;17.05.17;Partnership (non rev share);web;57;male;Married;NO;Retired;YES;NO;9;18.12.17;8;2;0;0;0
335;01.03.17;Organic;app;21;male;Single;NO;Unemployeed;NO;NO;4;01.03.17;1;1;0;0;0
336;28.01.17;Organic;web;39;male;In a Partnership;NO;Employee;YES;NO;17;11.04.17;5;8;0;0;0
337;05.03.17;Organic;app;48;male;Single;NO;Employee;YES;NO;1;05.03.17;7;2;0;124,04;0
338;23.05.17;Digital Incent;app;41;male;In a Partnership;NO;Unemployeed;NO;NO;3;23.05.17;2;;;0;0
339;05.03.17;Digital Incent;app;47;male;In a Partnership;YES;Employee;NO;NO;2;05.03.17;1;1;0;0;0
340;11.05.17;Partnership (non rev share);web;35;male;In a Partnership;NO;Employee;NO;NO;27;23.04.18;16;6;0;8,52;0
341;27.04.17;Partnership (non rev share);app;62;male;Married;YES;Student/Trainee;YES;NO;8;10.07.17;5;1;0;0;0
342;16.02.17;Organic;web;42;male;In a Partnership;YES;Freelancer/Self-employed;YES;NO;30;18.03.18;19;7;0;75,6;0
343;12.03.17;Digital Incent;app;35;male;In a Partnership;NO;Employee;NO;NO;15;22.03.17;9;1;1;15,24;0
344;13.01.17;Organic;web;43;male;In a Partnership;NO;Freelancer/Self-employed;YES;NO;12;04.07.17;1;1;0;0;0
345;04.02.17;Digital Incent;app;37;male;Single;NO;Employee;YES;YES;3;04.02.17;0;1;0;0;0
346;13.01.17;Organic;app;58;male;Married;NO;Unemployeed;YES;NO;15;21.12.17;12;12;0;113,48;0
347;25.04.17;Organic;app;36;male;In a Partnership;NO;Employee;YES;NO;20;02.08.17;22;4;0;15,28;0
348;24.03.17;Organic;app;29;female;Single;NO;Employee;NO;NO;9;06.04.17;5;0;0;0,09;0
349;07.05.17;Partnership (non rev share);web;51;male;Married;YES;Employee;YES;NO;10;06.07.17;11;8;0;156,27;0
350;01.02.17;Email;web;19;male;Single;NO;Student/Trainee;NO;NO;15;02.02.17;0;1;0;0;0
351;28.04.17;Partnership (non rev share);web;29;male;In a Partnership;NO;Employee;NO;NO;2;28.04.17;4;1;0;0;0
352;16.04.17;Digital Incent;app;24;male;Single;NO;Employee;NO;NO;3;16.04.17;1;;;0;0
353;14.04.17;Partnership (non rev share);web;43;female;Married;YES;Employee;YES;NO;2;14.04.17;7;3;0;52,56;0
354;22.02.17;Facebook;app;67;male;Single;YES;Retired;NO;NO;27;28.11.17;27;6;0;0;89
355;21.05.17;Partnership (non rev share);web;48;female;Single;YES;Civil Servant;YES;NO;2;21.05.17;5;;;0;0
356;01.02.17;Digital Incent;app;23;female;In a Partnership;NO;Employee;YES;YES;13;10.02.17;9;3;0;63,43;0
357;06.04.17;Organic;app;28;female;In a Partnership;NO;Employee;YES;YES;19;10.05.17;8;2;0;13,85;0
358;31.03.17;Promotions;web;27;female;In a Partnership;NO;Employee;NO;NO;8;02.07.17;14;4;0;19,16;170
359;25.02.17;Test;app;42;male;Single;NO;Employee;NO;NO;4;27.02.17;7;;;0;0
360;12.04.17;Organic;app;28;male;Married;NO;Employee;NO;NO;54;16.03.18;41;4;1;3,15;2451,65
361;11.05.17;Digital Incent;app;29;female;In a Partnership;NO;Employee;NO;NO;3;11.05.17;10;3;0;28,46;0
362;03.05.17;Partnership (non rev share);web;29;male;Married;YES;Employee;YES;NO;9;11.10.17;2;3;0;0;0
363;23.02.17;Organic;web;31;male;In a Partnership;NO;Employee;NO;NO;2;23.02.17;19;4;0;0;0
364;02.02.17;Partnership (non rev share);web;48;male;Single;NO;Employee;NO;NO;133;06.02.18;51;4;1;27,12;0
365;18.05.17;Organic;app;29;male;Married;YES;Employee;YES;NO;41;27.11.17;45;4;0;99,69;89
366;30.05.17;Partnership (non rev share);web;29;male;In a Partnership;NO;Employee;NO;NO;11;23.12.17;6;3;0;8,51;0
367;05.03.17;Promotions;web;28;male;In a Partnership;NO;Student/Trainee;YES;NO;6;16.03.17;2;1;0;0;0
368;23.04.17;Organic;app;40;male;Married;NO;Employee;YES;NO;42;15.11.17;4;2;0;9,73;0
369;05.05.17;Digital Incent;app;32;male;In a Partnership;NO;Unemployeed;NO;NO;18;17.02.18;11;3;0;0;0
370;27.01.17;Print;app;26;male;In a Partnership;NO;Civil Servant;YES;NO;19;07.06.17;1;1;0;31,27;0
371;11.01.17;Organic;app;25;male;In a Partnership;NO;Employee;YES;NO;21;11.02.17;1;1;0;0;0
372;15.05.17;Promotions;web;23;male;In a Partnership;NO;Employee;YES;NO;56;26.04.18;7;6;0;0;0
373;01.03.17;Promotions;web;48;male;Married;YES;Employee;YES;NO;16;19.12.17;9;4;0;13,21;0
374;18.04.17;Promotions;web;63;male;Married;YES;Retired;YES;NO;120;30.10.17;8;7;0;11,17;0
375;06.02.17;Partnership (non rev share);web;53;male;Single;NO;Employee;YES;NO;15;21.12.17;11;9;0;99,75;0
376;17.05.17;Digital Incent;app;36;male;Single;NO;Student/Trainee;NO;YES;2;17.05.17;9;;;0;0
377;22.03.17;Organic;app;43;male;Single;NO;Employee;YES;NO;13;09.05.17;3;1;0;0;0
378;22.02.17;Digital Incent;app;20;male;Single;NO;Student/Trainee;YES;NO;1;22.02.17;0;1;0;0;0
379;17.04.17;Organic;web;24;male;Married;NO;Employee;YES;YES;27;08.08.17;16;11;0;53,09;0
380;12.04.17;Partnership (non rev share);web;35;male;In a Partnership;YES;Employee;YES;NO;25;11.04.18;11;6;0;107,02;0
381;10.03.17;Digital Incent;app;34;male;In a Partnership;NO;Employee;YES;NO;10;18.10.17;7;4;0;24,54;0
382;12.02.17;Digital Incent;app;28;male;In a Partnership;NO;Employee;NO;NO;57;18.04.18;37;1;4;76,8;188
383;04.02.17;Digital Incent;app;34;male;Married;NO;Employee;YES;NO;2;07.02.17;1;1;0;56,26;0
384;10.03.17;Digital Incent;app;26;male;Married;YES;Student/Trainee;NO;NO;4;10.03.17;1;1;0;0;0
385;12.02.17;Facebook;app;35;male;Married;YES;Employee;YES;NO;15;08.06.17;14;5;0;16,76;0
386;19.04.17;Digital Incent;app;24;male;Single;NO;Student/Trainee;YES;NO;4;20.04.17;1;1;0;0;0
387;31.05.17;Digital Incent;app;33;female;Married;YES;Employee;YES;NO;5;02.06.17;8;3;0;40,1;0
388;02.04.17;Organic;web;61;female;Married;YES;Employee;YES;NO;7;10.04.17;4;2;0;0;0
389;03.01.17;Organic;app;63;male;Single;YES;Unemployeed;YES;YES;3;15.01.17;0;;;0;0
390;02.03.17;Promotions;web;40;male;Single;YES;Employee;YES;NO;24;08.10.17;16;7;0;0;0
391;15.05.17;Digital Incent;app;22;male;Single;NO;Employee;YES;NO;2;15.05.17;2;1;0;0;0
392;04.05.17;Partnership (non rev share);web;25;male;In a Partnership;NO;Employee;YES;NO;24;10.11.17;5;2;0;0;0
393;27.04.17;Digital Incent;app;47;female;Married;NO;Employee;YES;NO;1;27.04.17;5;2;0;20,92;0
394;20.01.17;Organic;app;73;male;Married;YES;Retired;YES;NO;6;31.01.17;0;1;0;0;0
395;28.02.17;Organic;app;57;male;Married;YES;Retired;YES;NO;61;26.03.18;25;13;0;43,98;0
396;25.02.17;Digital Incent;app;36;female;Single;YES;Unemployeed;NO;NO;2;25.02.17;2;1;0;0;0
397;05.04.17;Digital Incent;app;20;male;Single;NO;Student/Trainee;YES;YES;1;05.04.17;1;;;0;0
398;02.03.17;Digital Incent;app;40;male;Married;YES;Unemployeed;NO;NO;2;02.03.17;20;4;0;0;0
399;30.03.17;Promotions;web;74;male;Married;NO;Unemployeed;YES;NO;32;16.03.18;5;1;0;0;0
400;18.05.17;Partnership (non rev share);web;43;male;Married;NO;Employee;YES;NO;74;07.09.17;8;5;0;0;0
401;23.04.17;Partnership (non rev share);web;60;male;In a Partnership;YES;Employee;YES;NO;10;04.09.17;7;7;0;96,46;0
402;27.04.17;Partnership (non rev share);web;59;male;Married;NO;Employee;YES;NO;12;18.02.18;21;5;0;41,75;0
403;14.04.17;Partnership (non rev share);web;60;male;Married;YES;Employee;YES;NO;3;14.04.17;7;3;0;0;0
404;21.03.17;Promotions;web;36;male;Married;NO;Employee;YES;NO;109;12.04.18;71;11;0;102,38;0
405;23.01.17;Digital Incent;app;35;male;Single;NO;Unemployeed;YES;NO;1;23.01.17;1;;;0;0
406;21.02.17;Partnership (non rev share);web;27;male;Single;NO;Employee;YES;YES;3;21.02.17;10;1;0;0;0
407;07.01.17;Search;app;51;male;Married;NO;Employee;YES;NO;14;05.07.17;7;6;0;74;0
408;18.01.17;Organic;web;53;male;Married;YES;Retired;YES;NO;207;13.04.18;52;17;1;50,62;0
409;15.01.17;Organic;app;55;male;Married;YES;Employee;YES;NO;7;13.03.17;1;0;0;89,39;0
410;18.02.17;Partnership (non rev share);web;42;female;Married;NO;Employee;NO;NO;1;18.02.17;1;;;0;0
411;10.01.17;Organic;app;52;male;Married;YES;Employee;YES;NO;42;09.12.17;18;7;1;171,97;0
412;29.05.17;Promotions;web;28;female;In a Partnership;YES;Employee;YES;NO;2;29.05.17;12;3;0;0,09;0
413;12.03.17;Digital Incent;app;30;male;In a Partnership;NO;Employee;YES;YES;7;04.05.17;1;2;0;0,08;0
414;29.05.17;Digital Incent;app;19;female;In a Partnership;NO;Unemployeed;NO;YES;2;29.05.17;1;;;0;0
415;17.04.17;Organic;app;56;male;Married;NO;Employee;YES;NO;28;13.02.18;23;6;0;0;0
416;21.01.17;Digital Incent;app;31;female;In a Partnership;YES;Unemployeed;NO;NO;38;22.09.17;1;4;0;16,82;0
417;22.05.17;Partnership (non rev share);web;62;male;Married;NO;Employee;YES;NO;23;17.02.18;13;6;0;0,43;0
418;16.01.17;Organic;web;35;female;In a Partnership;NO;Freelancer/Self-employed;NO;NO;1;16.01.17;7;1;0;51,34;0
419;17.04.17;Organic;app;36;male;Married;YES;Employee;YES;NO;2;17.04.17;1;1;0;0;0
420;06.03.17;Digital Incent;app;28;male;Married;YES;Employee;YES;NO;8;08.05.17;5;5;0;79,34;0
421;17.05.17;Partnership (non rev share);web;20;male;In a Partnership;NO;Student/Trainee;NO;NO;5;08.11.17;6;1;0;0;0
422;09.02.17;Organic;app;28;male;Single;NO;Employee;YES;NO;20;14.02.18;14;3;0;0;0
423;28.04.17;Partnership (non rev share);web;41;male;Single;NO;Employee;NO;YES;9;11.07.17;11;3;0;50,02;0
424;17.05.17;Partnership (non rev share);web;37;female;Married;YES;Employee;YES;NO;21;12.01.18;6;4;0;1,2;0
425;02.05.17;Print;app;54;male;Married;YES;Employee;YES;NO;8;18.06.17;3;;;0;0
426;17.04.17;Partnership (non rev share);web;46;male;Single;NO;Employee;YES;NO;24;25.02.18;31;10;0;374,14;0
427;18.04.17;Partnership (non rev share);web;44;male;Married;YES;Employee;YES;NO;6;03.07.17;2;2;0;0;0
428;15.05.17;Partnership (non rev share);web;40;male;In a Partnership;NO;Freelancer/Self-employed;YES;NO;25;01.12.17;8;8;0;0;0
429;28.02.17;Search;app;43;female;In a Partnership;NO;Unemployeed;NO;NO;2;28.02.17;0;1;0;0;0
430;14.03.17;Organic;app;34;male;Married;YES;Employee;YES;NO;38;05.01.18;10;2;0;0;0
431;24.05.17;Partnership (non rev share);web;35;male;In a Partnership;YES;Freelancer/Self-employed;YES;NO;49;11.02.18;41;7;2;163,96;0
432;30.03.17;Digital Incent;app;20;male;In a Partnership;NO;Unemployeed;NO;NO;2;31.03.17;2;1;0;0;0
433;28.04.17;Partnership (non rev share);web;37;male;In a Partnership;NO;Employee;YES;NO;11;15.09.17;7;3;0;23,05;0
434;23.03.17;Print;app;24;male;Single;NO;Student/Trainee;NO;NO;2;30.03.17;1;;;0;0
435;14.04.17;Organic;app;27;female;In a Partnership;NO;Employee;NO;YES;10;06.11.17;6;4;0;11,21;0
436;19.05.17;Partnership (non rev share);web;45;male;Married;YES;Employee;YES;NO;11;22.06.17;15;3;0;0;0
437;03.04.17;Partnership (non rev share);app;32;male;In a Partnership;YES;Employee;NO;YES;4;05.04.17;4;6;0;47,84;0
438;26.01.17;Organic;app;42;male;Married;YES;Employee;YES;NO;6;27.01.17;0;1;0;0;0
439;18.01.17;Print;web;26;male;Single;NO;Employee;NO;NO;26;15.03.18;7;3;1;15,03;0
440;20.03.17;Organic;app;29;male;Single;NO;Employee;YES;NO;12;18.04.18;13;5;0;8,9;0
441;01.02.17;Partnership (non rev share);web;29;male;Single;NO;Employee;NO;NO;34;13.04.18;32;5;0;2,54;0
442;15.02.17;Organic;web;71;female;Single;NO;Retired;NO;NO;5;21.12.17;13;4;0;48,25;0
443;04.02.17;Organic;app;35;male;In a Partnership;NO;Freelancer/Self-employed;YES;NO;12;23.03.18;1;1;0;77,59;0
444;28.03.17;Organic;app;36;male;Married;YES;Employee;YES;NO;23;05.01.18;11;7;0;64,26;0
445;15.01.17;Organic;app;41;male;Married;YES;Employee;NO;NO;67;13.04.18;51;6;2;44,8;0
446;30.04.17;Partnership (non rev share);web;48;male;Married;YES;Employee;YES;NO;66;20.03.18;27;11;0;57,09;0
447;12.01.17;Promotions;web;55;female;Single;NO;Retired;NO;NO;16;26.04.17;5;3;0;0;0
448;29.01.17;Organic;app;37;male;Married;YES;Student/Trainee;NO;NO;62;13.04.18;5;3;0;33,29;0
449;02.01.17;Digital Incent;app;27;male;In a Partnership;NO;Student/Trainee;YES;NO;55;30.04.18;17;4;0;84,83;0
450;08.03.17;Organic;web;35;male;Married;YES;Employee;NO;NO;5;11.03.17;5;4;0;61;0
451;09.05.17;Digital Incent;app;24;male;Single;NO;Student/Trainee;NO;NO;1;09.05.17;3;;;0;0
452;11.02.17;Digital Incent;app;31;female;In a Partnership;YES;Employee;YES;NO;6;14.02.17;0;1;0;0;0
453;22.05.17;Partnership (non rev share);web;26;male;Single;NO;Student/Trainee;NO;NO;2;22.05.17;1;1;0;0;0
454;04.05.17;Partnership (non rev share);web;32;female;Married;NO;Employee;NO;YES;9;12.05.17;23;4;0;29,89;0
455;02.02.17;Digital Incent;app;39;male;Married;YES;Employee;YES;NO;2;02.02.17;11;;;0;0
456;25.05.17;Partnership (non rev share);web;28;male;In a Partnership;NO;Employee;NO;NO;47;20.03.18;13;3;1;8,19;0
457;20.02.17;Partnership (non rev share);web;42;male;In a Partnership;YES;Employee;YES;NO;8;25.02.17;6;3;0;0;0
458;26.02.17;Digital Incent;app;49;male;Single;YES;Employee;YES;NO;10;04.09.17;15;5;0;39,26;0
